"","GEOID","insur_rate","medn_incm","educ_rate","PoC","EJStress","BrwnFl_500","BrwnFl_250","BrwnFl_1k"
"6284","340390347001",0.803048065650645,0.219535121859513,0.27027027027027,0.640093786635405,0.6,0,0,0
"6285","340390347002",0.67420814479638,0.30499878000488,0.139951179820993,0.5198973042362,0.68,0,0,0
"6286","340390347003",0.923603192702395,0.382114471542114,0.374789915966387,0.743443557582668,0.72,0,0,0
"6287","340390347004",0.741463414634146,0.314166743333027,0.252173913043478,0.832520325203252,0.76,0,0,0
"6288","340390348001",0.989489489489489,0.358974564101744,0.124472573839662,0.438438438438438,0.6,0,0,0
"6289","340390348002",0.978571428571429,0.52249791000836,0.45474372955289,0.433571428571429,0.72,0,0,0
"6290","340390348003",1,0.692269230923076,0.398916967509025,0.357388316151203,0.64,0,0,0
"6291","340390348004",0.989121338912134,0.614477542089832,0.297169811320755,0.702928870292887,0.72,0,0,0
"6292","340390348005",0.802666666666667,0.492774028903884,0.248648648648649,0.509333333333333,0.6,0,0,0
"6293","340390349001",0.739978331527627,0.302142791428834,0.204330175913396,0.664138678223185,0.76,0,0,0
"6294","340390349002",1,0.149667401330395,0.27710843373494,0.254612546125461,0.64,0,0,0
"6295","340390349003",0.912572855953372,0.44749821000716,0.483069977426637,0.46044962531224,0.72,0,0,0
"6296","340390349004",0.915673693858845,0.189135243459026,0.257510729613734,0.213565536205316,0.68,0,0,0
"6297","340390349005",0.999165275459099,0.592461630153479,0.2911227154047,0.581803005008347,0.72,0,0,0
"6298","340390349006",1,0.523805904776381,0.195876288659794,0.344036697247706,0.64,0,0,0
"6299","340390350001",0.974025974025974,0.354850580597678,0.24191063174114,0.6504329004329,0.72,0,0,0
"6300","340390350002",0.771765863256272,0.38062247751009,0.298212005108557,0.666502705361535,0.84,0,0,1
"6301","340390351001",0.839753466872111,0.480998076007696,0.307602339181287,0.893682588597843,0.8,0,0,0
"6302","340390351002",0.612980769230769,0.20999916000336,0.207612456747405,0.376201923076923,0.76,0,0,0
"6303","340390351003",0.790550414028251,0.258690965236139,0.355083459787557,0.709206039941549,0.72,0,0,0
"6304","340390352001",0.90757180156658,0.41312234751061,0.248263888888889,0.694516971279373,0.76,0,0,1
"6305","340390352002",0.779135338345865,0.376198495206019,0.109144542772861,0.736842105263158,0.88,2,0,7
"6306","340390353001",1,0.340678637285451,0.223684210526316,0.84,0.8,0,0,0
"6307","340390353002",0.97752808988764,NA,0.157575757575758,0.831460674157303,0.72,0,0,0
"6308","340390353003",0.88506711409396,0.243507025971896,0.189944134078212,0.917785234899329,0.76,0,0,0
"6309","340390353004",0.956122022565817,0.40499838000648,0.0969362129583124,0.770580860844129,0.88,0,0,0
"6310","340390353005",0.934847579199044,0.303074787700849,0.271822358346095,0.705756929637527,0.8,0,0,0
"6311","340390354001",0.886204208885425,0.363790544837821,0.182978723404255,0.564082885648504,0.88,5,1,11
"6312","340390354002",0.849576271186441,0.446470214119144,0.151444184231069,0.653072033898305,0.88,0,0,0
"6313","340390355001",0.866035182679296,0.227827088691645,0.326797385620915,0.519621109607578,0.76,0,0,1
"6314","340390355002",1,0.24249903000388,0.205263157894737,0.735177865612648,0.68,0,0,2
"6315","340390355003",0.873298429319372,NA,0.315396113602392,0.593717277486911,0.8,1,1,3
"6316","340390355004",0.706595905989386,NA,0.287981859410431,0.898407884761183,0.84,3,3,4
"6317","340390355005",0.963940193491645,0.464918140327439,0.0645994832041344,0.557607739665787,0.72,1,0,3
"6318","340390355006",0.885676741130092,0.463838144647421,0.178368121442125,0.78580814717477,0.72,1,0,3
"6319","340390355007",1,0.31812272750909,0.220833333333333,0.599732262382865,0.76,0,0,2
"6320","340390355008",0.888888888888889,0.33499866000536,0.395833333333333,0.602020202020202,0.68,0,0,1
"6321","340390356001",0.967391304347826,0.399542401830393,0.376181474480151,0.51195652173913,0.64,0,0,1
"6322","340390356002",1,0.620325518697925,0.458917835671343,0.249146757679181,0.6,1,0,3
"6323","340390356003",0.985029940119761,0.574457702169191,0.544715447154472,0.440119760479042,0.6,0,0,3
"6324","340390356004",0.956884561891516,0.688569245723017,0.329123328380386,0.508113120074177,0.72,1,0,3
"6325","340390357001",0.86,NA,0.351032448377581,0.68,0.72,2,1,4
"6326","340390357002",0.942403628117914,0.215387138451446,0.238857938718663,0.786394557823129,0.92,3,1,4
"6327","340390357003",0.882863340563991,0.328682685269259,0.555016181229773,0.517353579175705,0.76,1,1,5
"6328","340390357004",0.853813559322034,0.825236699053204,0.529577464788732,0.447033898305085,0.8,3,2,5
"6329","340390357005",0.943121693121693,0.451666193335227,0.488135593220339,0.292328042328042,0.88,1,1,5
"6330","340390358001",1,0.109827560689757,0.342741935483871,0.579317269076305,0.88,3,2,5
"6331","340390358002",0.778938906752412,0.440414238343047,0.229398663697105,0.786173633440514,0.96,5,5,8
"6332","340390358003",0.960720130932897,0.46810612757549,0.509433962264151,0.715220949263502,0.84,4,3,8
"6333","340390359001",0.91029207232267,0.358042567829729,0.457720588235294,0.691933240611961,0.92,4,3,6
"6334","340390359002",0.884444444444444,0.415998336006656,0.520435967302452,0.727072633895818,0.92,4,3,7
"6335","340390359003",0.893530997304582,0.349022603909584,0.184210526315789,0.952156334231806,0.88,2,1,8
"6336","340390360001",0.906666666666667,0.228947084211663,0.387550200803213,0.676195711929632,0.92,3,3,4
"6337","340390360002",0.974920200638395,0.356090575637697,0.103698811096433,0.858641130870953,0.88,3,1,3
"6338","340390360003",1,0.421698313206747,0.648648648648649,0.864906832298137,0.84,1,0,7
"6339","340390361001",0.963768115942029,0.24499902000392,0.226430298146656,0.148221343873518,0.64,0,0,0
"6340","340390362001",1,0.583525665897336,0.558652729384437,0.0856911883589329,0.56,0,0,0
"6341","340390362002",0.987386478304743,0.495462018151927,0.424101198402131,0.140766902119072,0.6,0,0,0
"6342","340390362003",0.936562860438293,0.364738541045836,0.269662921348315,0.158016147635525,0.68,0,0,0
"6343","340390362004",1,0.405998376006496,0.431764705882353,0.206952303961196,0.72,0,0,0
"6344","340390362005",0.990217391304348,0.555765776936892,0.539509536784741,0.391304347826087,0.64,0,0,0
"6345","340390363011",0.980670611439842,0.501337994648021,0.391327913279133,0.270216962524655,0.8,0,0,0
"6346","340390363012",0.999458288190683,0.255458978164087,0.275662251655629,0.123916369199388,0.68,0,0,0
"6347","340390363013",0.970731707317073,0.410678357286571,0.36405529953917,0.11219512195122,0.6,0,0,0
"6348","340390363021",1,0.746589013643945,0.614473684210526,0.126272912423625,0.64,0,0,0
"6349","340390363022",0.96443390634262,0.554277782888868,0.641367806505421,0.148784825133373,0.56,0,0,0
"6350","340390364001",1,0.511781952872189,0.647147147147147,0.148756452369779,0.44,0,0,0
"6351","340390364002",0.968790637191157,0.675205299178803,0.844488188976378,0.0676202860858258,0.64,0,0,0
"6352","340390364003",0.742904841402337,1,0.78359096313912,0.411519198664441,0.64,0,0,0
"6353","340390364004",0.984660336011687,1,0.886543535620053,0.14609203798393,0.56,0,0,0
"6354","340390364005",0.982485875706215,1,0.887155963302752,0.134463276836158,0.4,0,0,0
"6355","340390365001",0.986466892218463,0.57187371250515,0.880586080586081,0.0937651039149348,0.52,0,0,0
"6356","340390365002",0.992779783393502,1,0.906040268456376,0.0731046931407942,0.48,0,0,0
"6357","340390365003",0.995682210708117,1,0.818734793187348,0.207253886010363,0.44,0,0,0
"6358","340390365004",0.988458927359131,1,0.801596351197263,0.327902240325866,0.4,0,0,0
"6359","340390366001",0.989803350327749,0.702633189467242,0.873405299313052,0.0546249089584851,0.64,0,0,0
"6360","340390366002",1,0.472774108903564,0.6797583081571,0.30976430976431,0.76,0,0,0
"6361","340390366003",0.966800228963938,0.506473974104104,0.52841918294849,0.428162564396108,0.68,0,0,0
"6362","340390367001",0.968085106382979,0.840712637149451,0.6657824933687,0.319148936170213,0.6,0,0,0
"6363","340390367002",1,0.926196295214819,0.88911704312115,0.236804564907275,0.44,0,0,0
"6364","340390367003",1,0.538525845896616,0.670653173873045,0.249446902654867,0.64,0,0,0
"6365","340390367004",0.952135493372607,0.692345230619077,0.695081967213115,0.314064801178203,0.6,0,0,0
"6366","340390368001",1,1,0.84652278177458,0.199095022624434,0.6,0,0,0
"6367","340390368002",0.984539270253556,1,0.850050658561297,0.408163265306122,0.52,0,0,0
"6368","340390368003",0.955458989679522,1,0.847411444141689,0.164041281912004,0.52,0,0,0
"6369","340390368004",0.971213159698424,0.827912688349247,0.6,0.261682242990654,0.48,0,0,0
"6370","340390368005",1,0.730905076379694,0.828449328449329,0.197530864197531,0.6,0,0,0
"6371","340390369001",0.991913746630728,0.430190279238883,0.470923603192702,0.228212039532794,0.68,0,0,0
"6372","340390369002",0.960407239819005,0.560785756856973,0.365591397849462,0.127828054298643,0.76,0,0,0
"6373","340390369003",1,0.347998608005568,0.281573498964803,0.105580693815988,0.48,0,0,0
"6374","340390369004",0.97953216374269,0.524165903336387,0.350943396226415,0.384502923976608,0.64,0,0,0
"6375","340390369005",0.952420701168614,0.381666473334107,0.426550598476605,0.358931552587646,0.68,0,0,0
"6376","340390370001",1,0.59499762000952,0.728179551122195,0,0.48,0,0,0
"6377","340390370002",0.981481481481482,0.299442802228791,0.427891156462585,0.29082774049217,0.68,0,0,0
"6378","340390370003",0.99249530956848,0.478478086087656,0.59741935483871,0.158536585365854,0.44,0,0,0
"6379","340390370004",0.920875420875421,0.433330266678933,0.748400852878465,0.176767676767677,0.6,0,0,0
"6380","340390370005",1,0.881516473934104,0.798319327731092,0.0644692195831314,0.6,0,0,0
"6381","340390371001",1,0.874996500014,0.666182873730044,0.0920372285418821,0.52,0,0,0
"6382","340390371002",0.964285714285714,0.858496566013736,0.667213114754098,0.0806122448979592,0.48,0,0,0
"6383","340390371003",0.99558693733451,1,0.806083650190114,0.0344218887908208,0.52,0,0,0
"6384","340390371004",0.985390796201607,0.918396326414694,0.862199747155499,0.0507982583454282,0.6,0,0,0
"6385","340390372001",1,0.465998136007456,0.716196136701337,0.252847380410023,0.76,0,0,0
"6386","340390372002",0.969465648854962,0.326314694741221,0.656133828996282,0.202020202020202,0.72,0,0,0
"6387","340390372003",0.985244040862656,0.400766396934412,0.497416020671835,0.148577449947313,0.76,0,0,0
"6388","340390372004",0.969097651421508,NA,0.638479441427463,0.161928306551298,0.72,0,0,0
"6389","340390373001",0.991083998122947,0.846376614493542,0.518126888217523,0.105584232754575,0.6,0,0,0
"6390","340390373002",0.986964618249534,0.756588973644105,0.728021978021978,0.0400372439478585,0.68,0,0,0
"6391","340390373003",0.92235609103079,0.236999052003792,0.4578125,0.356091030789826,0.72,0,0,0
"6392","340390373004",1,0.5249979000084,0.501440922190202,0.0750915750915751,0.68,0,0,0
"6393","340390374001",0.981167608286252,0.523917904328383,0.411214953271028,0.188323917137476,0.68,0,0,0
"6394","340390374002",0.992125984251969,0.410998356006576,0.529498525073746,0.0888638920134983,0.56,0,0,0
"6395","340390374003",1,0.679025283898864,0.746383799421408,0.0761523046092184,0.72,0,0,0
"6396","340390374004",1,0.717773128907484,0.733249051833123,0.14235807860262,0.52,0,0,0
"6397","340390375001",0.964477933261572,0.307898768404926,0.699757869249395,0.486544671689989,0.6,0,0,0
"6398","340390375002",0.983096085409253,0.743997024011904,0.837809917355372,0.538256227758007,0.64,0,0,0
"6399","340390375003",0.878186968838527,0.435334258662965,0.550796812749004,0.368980169971671,0.8,0,0,0
"6400","340390375004",0.880633977216444,0.661997352010592,0.644122383252818,0.485388806339772,0.8,0,0,0
"6401","340390376011",0.879292403746098,0.360918556325775,0.629932985852569,0.441207075962539,0.64,0,0,0
"6402","340390376012",0.995918367346939,0.730997076011696,0.773628048780488,0.483673469387755,0.56,0,0,0
"6403","340390376013",0.94180407371484,0.576561693753225,0.586552217453505,0.193016488845781,0.56,0,0,0
"6404","340390376021",1,0.6937492250031,0.511494252873563,0.302492809204219,0.6,0,0,0
"6405","340390376022",1,0.612061551753793,0.69578313253012,0.321985364301623,0.64,0,0,0
"6406","340390376023",0.9985559566787,0.329686681253275,0.540487804878049,0.290252707581227,0.8,0,0,0
"6407","340390377001",0.943627450980392,0.851996592013632,0.719672131147541,0.487745098039216,0.84,0,0,0
"6408","340390377002",0.990599294947121,0.78062087751649,0.899193548387097,0.323149236192714,0.68,0,0,0
"6409","340390377003",0.981530343007916,1,0.896355353075171,0.232189973614776,0.76,0,0,0
"6410","340390377004",1,0.726961092155631,0.766179540709812,0.159340659340659,0.6,0,0,0
"6411","340390377005",1,1,0.820168067226891,0.0914826498422713,0.6,0,0,0
"6412","340390378001",0.935843793584379,0.41562233751065,0.594180704441041,0.284541723666211,0.72,0,0,0
"6413","340390378002",0.838773102634683,0.439442242231031,0.654635967641568,0.376327172630751,0.64,0,0,0
"6414","340390378003",0.978883861236802,0.89062043751825,0.872852233676976,0.268476621417798,0.64,0,0,0
"6415","340390378004",0.903225806451613,0.961664153343387,0.830526315789474,0.307071960297767,0.64,0,0,0
"6416","340390379001",1,1,0.956521739130435,0.364071038251366,0.72,0,0,0
"6417","340390379002",0.959478021978022,0.697997208011168,0.781052631578947,0.240384615384615,0.48,0,0,0
"6418","340390379003",1,1,0.948805460750853,0.134799235181644,0.32,0,0,0
"6419","340390379004",1,1,0.932994062765055,0.191689750692521,0.52,0,0,0
"6420","340390380001",0.880225988700565,0.244191023235907,0.345403899721448,0.52316384180791,0.8,0,0,0
"6421","340390380002",0.909578544061303,0.41501833992664,0.416666666666667,0.72183908045977,0.8,0,0,0
"6422","340390380003",0.883401920438957,0.54499782000872,0.607433217189315,0.513717421124829,0.76,0,0,0
"6423","340390380004",0.576,0.525881896472414,0.382352941176471,0.88,0.8,0,0,0
"6424","340390380005",0.993464052287582,0.503649985400058,0.572668112798265,0.320121951219512,0.72,0,0,0
"6425","340390381011",1,0.650353398586406,0.746518105849582,0.128252788104089,0.52,0,0,0
"6426","340390381012",0.988019169329074,0.81749673001308,0.884478672985782,0.268769968051118,0.44,0,0,0
"6427","340390381013",1,0.917268330926676,0.855245683930943,0.204933586337761,0.48,0,0,0
"6428","340390381031",0.994175888177053,0.634265462938148,0.748142031379026,0.284216656959814,0.52,0,0,0
"6429","340390381032",1,0.640829436682253,0.456573705179283,0.268449197860963,0.4,0,0,0
"6430","340390381041",0.991310644460536,0.80122079511682,0.599099099099099,0.140477914554671,0.36,0,0,0
"6431","340390381042",0.963072378138848,0.5999976000096,0.583257506824386,0.401033973412112,0.44,0,0,0
"6432","340390381043",0.873051224944321,0.377270490918036,0.583094555873925,0.598984771573604,0.6,0,0,0
"6433","340390381044",0.981257557436518,0.774780900876397,0.745205479452055,0.289600967351874,0.56,0,0,0
"6434","340390382011",0.976007243096424,0.990396038415846,0.751746031746032,0.380281690140845,0.6,0,0,0
"6435","340390382012",0.979609929078014,0.94062023751905,0.592088998763906,0.216312056737589,0.52,0,0,0
"6436","340390382013",0.986598596043395,0.814556741773033,0.703101920236337,0.351914414414414,0.52,0,0,0
"6437","340390382014",1,0.823072707709169,0.812248995983936,0.252482269503546,0.56,0,0,0
"6438","340390382021",1,0.617825528697885,0.628637951105937,0.191056910569106,0.32,0,0,0
"6439","340390382022",1,0.813632745469018,0.883089770354906,0.332142857142857,0.52,0,0,0
"6440","340390382023",0.992533026995979,0.569269722921108,0.705072463768116,0.236961451247166,0.4,0,0,0
"6441","340390382024",1,0.372058511765953,0.660194174757282,0.236024844720497,0.56,0,0,0
"6442","340390382025",1,1,0.806845965770171,0.120065789473684,0.48,0,0,0
"6443","340390383001",0.987039563437926,0.279330882676469,0.549172346640701,0.168485675306958,0.48,0,0,0
"6444","340390383002",0.943022295623452,0.73499706001176,0.605993340732519,0.312551610239472,0.48,0,0,0
"6445","340390383003",0.987290969899666,1,0.802618328298087,0.240133779264214,0.4,0,0,0
"6446","340390383004",1,0.532269870920516,0.671353251318102,0.293963254593176,0.48,0,0,0
"6447","340390383005",0.983539094650206,0.888596445614218,0.663507109004739,0.164302600472813,0.64,0,0,0
"6448","340390384001",1,0.904684381262475,0.711538461538462,0.464075382803298,0.56,0,0,0
"6449","340390384002",0.963593380614657,0.738785044859821,0.540579710144928,0.313947990543735,0.76,0,0,0
"6450","340390384003",1,0.541997832008672,0.58392101551481,0.269961977186312,0.68,0,0,0
"6451","340390384004",1,0.517437930248279,0.480947476828012,0.803936411809235,0.72,0,0,0
"6452","340390384005",1,0.503305986776053,0.390660592255125,0.831759656652361,0.76,0,0,0
"6453","340390385001",0.926900584795322,0.665693337226651,0.639316239316239,0.260233918128655,0.56,0,0,0
"6454","340390385002",1,1,0.817325800376648,0.276492082825822,0.56,0,0,0
"6455","340390385003",0.979619565217391,0.871188515245939,0.70468948035488,0.261775362318841,0.56,0,0,0
"6456","340390385004",1,0.592961628153487,0.7624750499002,0.136690647482014,0.56,0,0,0
"6457","340390385005",1,0.74312102751589,0.703992210321324,0.267625899280576,0.64,0,0,0
